ENSEMBL ID,Gene Name,Chr,Strand,Start,End,fex10_1,fex10_2,fex10_3,fex2_1,fex2_2,fex2_3,S2R_1,S2R_2,S2R_3
FBgn0029854,CG3566,X,-,6274972,6276724,666,487,442,658,678,644,647,678,901
FBgn0000278,CecB,3R,-,30213315,30213797,207,150,146,282,313,291,10,2,6
FBgn0038002,CG12256,3R,-,12225282,12226339,0,1,0,0,0,0,0,0,3
FBgn0051274,CG31274,3R,+,16993016,16994532,253,169,190,191,203,186,106,117,129
FBgn0038427,ema,3R,-,16436880,16441661,4178,3179,2967,3149,3153,3054,2110,2684,2393
FBgn0035976,PGRP-LC,3L,+,9338810,9348336,193,197,177,286,252,295,211,285,247
FBgn0039454,CG14247,3R,+,26737610,26738593,7,0,4,0,1,0,1,0,0
FBgn0027514,CG1024,3R,-,6377349,6380328,495,353,358,468,509,453,429,493,485
FBgn0038063,Octbeta2R,3R,-,12550625,12595725,51,40,40,91,81,75,112,119,105
FBgn0053977,CG33977,3R,-,13402559,13403051,632,487,418,445,589,644,714,703,611
FBgn0053978,CG33978,4,-,157575,175639,61,38,45,24,42,51,140,166,166
FBgn0000551,Edg78E,3L,-,21296763,21297803,0,0,0,2,1,0,0,0,0
FBgn0032130,brwl,2L,+,9568890,9573572,444,401,412,440,445,452,350,487,441
FBgn0035879,GAPcenA,3L,+,8346561,8352279,2866,2326,2217,2242,2376,2415,1565,2022,1544
FBgn0035880,Culd,3L,-,8352355,8356296,22,17,21,25,27,36,21,28,33
FBgn0038717,CG17751,3R,+,19607254,19609322,0,0,0,0,0,0,0,0,0
FBgn0001091,Gapdh1,2R,-,7791901,7793380,8551,6178,6218,5671,5820,4682,4371,4125,6174
FBgn0031261,nAChRbeta3,2L,+,545129,547096,113,105,81,162,170,131,277,296,422
FBgn0040795,CG13038,3L,-,16327258,16327893,0,0,0,0,0,0,1,0,0
FBgn0031859,CG17377,2L,-,6801358,6802840,2,0,1,0,0,0,0,0,0
FBgn0001125,Got2,2L,-,1984512,1987758,2731,1914,1633,2184,2081,1885,2266,2267,3047
FBgn0024983,CG4293,X,-,527941,530291,596,481,486,470,433,426,403,465,506
FBgn0000640,Fbp2,2L,+,9426784,9427917,1,0,1,0,3,0,0,0,0
FBgn0037764,CG9459,3R,-,9817428,9818395,0,0,0,0,0,0,0,0,0
FBgn0050087,CG30087,2R,+,15692448,15693751,0,1,1,0,0,0,0,0,0
FBgn0053460,CG33460,2R,+,15694092,15695232,53,34,34,38,65,65,42,59,45
FBgn0053461,CG33461,2R,+,15695386,15696478,5,2,1,0,0,1,0,1,0
FBgn0053462,CG33462,2R,+,15696794,15698010,5,5,3,5,3,4,0,0,1
FBgn0025741,PlexA,4,-,1009895,1027101,6008,4891,4725,4902,5373,6011,4715,6637,3890
FBgn0000044,Act57B,2R,+,20944021,20946431,32,30,20,29,15,11,9,3,19
FBgn0031504,CG15403,2L,+,3128635,3129489,0,0,0,0,0,0,0,0,0
FBgn0034495,CG11788,2R,+,20274597,20276142,796,628,589,796,897,852,776,778,934
FBgn0032898,CR9337,2L,-,20862547,20863775,1,0,1,0,0,0,0,0,0
FBgn0039925,Kif3C,4,+,1147466,1169239,9,3,2,5,8,2,1,4,3
FBgn0033104,CG15237,2R,-,6809044,6809766,486,353,316,418,414,412,424,382,607
FBgn0026086,Adar,X,+,1773725,1788065,2174,1738,1685,1831,1950,2136,1621,2156,1626
FBgn0036203,Muc68D,3L,-,11767299,11772157,2,1,0,0,0,0,0,2,0
FBgn0028741,fab1,2R,-,17773964,17781930,3631,3081,2932,2897,2949,2961,1733,2272,1774
FBgn0010339,128up,2R,+,12037298,12038851,2367,2006,1843,2356,2233,2245,2099,2424,2616
FBgn0053983,obst-H,3L,-,15528265,15529243,3,5,3,5,3,1,3,6,2
FBgn0053985,CG33985,3L,-,15525891,15526812,0,0,0,1,1,0,0,0,0
FBgn0053986,CG33986,3L,-,15524325,15525253,0,0,0,0,0,1,0,0,1
FBgn0003300,run,X,+,20690670,20697321,0,0,1,0,1,2,2,0,2
FBgn0037635,CG9837,3R,-,8807679,8813579,41,38,26,22,18,20,40,48,21
FBgn0040508,ACXC,2L,+,12912530,12916774,4,3,4,1,1,1,0,0,2
FBgn0053987,lncRNA:CR33987,2L,+,22019208,22020254,9,9,5,10,5,16,5,2,6
FBgn0028979,tio,2L,+,22019208,22025734,44,65,37,67,65,63,34,37,31
FBgn0053988,Mid1,2R,-,24695378,24736657,10,4,6,5,9,10,6,3,3
FBgn0052176,CG32176,3L,+,17433868,17437971,897,867,812,963,932,1004,887,1028,888
FBgn0053082,CG33082,X,+,1030758,1033119,386,327,322,360,404,386,321,386,394
FBgn0032023,CG14274,2L,+,8338287,8342056,5,5,5,3,2,1,0,0,2
FBgn0052088,sunn,3L,+,11728348,11732016,1,1,2,2,0,0,1,3,0
FBgn0026575,hang,X,+,16422831,16438454,6254,4840,4292,5023,4837,4890,3393,4032,3447
FBgn0067905,IM14,2R,+,20870392,20870678,0,1,1,0,0,0,0,0,0
FBgn0037812,CG18545,3R,+,10340949,10341668,136,127,93,129,138,164,89,91,103
FBgn0036793,CG4174,3L,-,18600150,18617943,0,0,0,1,2,0,0,8,1
FBgn0036799,CG13380,3L,-,18600150,18617943,0,0,0,1,2,0,0,8,1
FBgn0025637,SkpA,X,+,656114,657899,10932,8370,7971,9141,10301,10172,8515,9688,9738
FBgn0000552,Edg84A,3R,+,6684445,6685157,0,0,0,0,1,0,0,1,0
FBgn0032151,nAChRalpha6,2L,-,9793317,9886250,3,4,7,4,3,1,1,6,0
FBgn0038575,CG7208,3R,-,18183656,18185715,3,2,1,0,0,0,0,0,1
FBgn0043791,phu,3R,+,9494801,9496723,100,99,55,72,57,63,18,24,23
FBgn0000055,Adh,2L,+,14615552,14618902,28,15,16,19,3,4,3,3,1
FBgn0034978,CG3257,2R,+,24116792,24123263,0,0,0,0,0,0,0,0,0
FBgn0039229,Saf-B,3R,+,24817464,24822350,4909,4010,3989,4248,4079,4125,2701,3591,3439
FBgn0032259,CG6144,2L,+,10488694,10490461,450,382,355,466,510,505,498,542,588
FBgn0032815,CG10462,2L,-,19732080,19735980,2032,1658,1742,2135,2303,2466,1886,2646,1968
FBgn0052023,CG32023,3L,-,8803602,8804182,0,0,1,0,0,0,0,0,0
FBgn0030898,Andorra,X,-,18178526,18179472,0,0,0,0,0,0,0,0,0
FBgn0052625,CG32625,X,-,13756164,13756826,19,10,10,6,5,7,11,9,13
FBgn0010240,Lcch3,X,+,15925105,15928529,3,2,2,0,0,0,1,1,0
FBgn0051693,CG31693,2L,+,22015190,22017334,0,0,0,1,1,0,0,0,0
FBgn0029526,CR18166,X,-,479864,481826,537,349,428,521,580,529,721,845,802
FBgn0003366,sev,X,-,11071441,11086299,133,97,114,61,84,61,45,57,55
FBgn0041789,Pax,2L,-,19400753,19426596,6067,4976,4874,4430,4335,4167,3221,4070,3978
FBgn0035000,CG13578,2R,+,24377831,24378740,1,0,0,0,0,0,1,0,1
FBgn0013718,nuf,3L,+,14190870,14233250,2803,2259,2138,2367,2494,2933,1867,2355,1685
FBgn0030984,tgy,X,-,19125003,19127316,11,5,8,4,8,6,7,0,6
FBgn0039736,CG7912,3R,-,30006034,30009189,1,3,5,2,3,2,0,2,0
FBgn0022359,Sodh-2,3R,+,10876384,10878257,36,18,15,24,26,25,19,13,40
FBgn0024250,brk,X,+,7307939,7311132,650,476,455,559,562,621,481,595,491
FBgn0020906,Jon25Bi,2L,-,4954279,4955144,1,0,0,0,0,0,0,0,0
FBgn0030336,CG1578,X,-,11808506,11816551,1790,1278,1194,1259,1214,1157,997,1138,1238
FBgn0031762,CG9098,2L,-,6007364,6012338,45,40,47,7,13,12,1,0,2
FBgn0000719,fog,X,-,22824317,22855194,2167,1893,1972,2465,2508,2664,2074,2611,2096
FBgn0026749,Yippee,X,-,13385914,13387417,674,548,471,501,495,556,492,570,583
FBgn0032626,CG12620,2L,+,17087641,17089186,0,0,0,0,0,0,0,0,0
FBgn0029589,CG14810,X,-,1819495,1820341,0,1,0,1,0,1,0,0,0
FBgn0030581,CG14408,X,-,14826867,14832033,850,627,612,773,744,790,571,606,648
FBgn0050383,CG30383,2R,-,7823943,7825141,130,84,81,49,91,76,254,313,260
FBgn0030874,Spt7,X,+,17850460,17851889,184,149,118,171,167,122,101,118,159
FBgn0030262,Vago,X,+,11089290,11090219,3,3,2,0,2,1,3,2,1
FBgn0004643,Zw10,X,+,2604197,2606824,1484,1004,898,1223,1186,1006,988,949,1380
FBgn0034997,CG3376,2R,+,24258013,24265213,62,46,63,84,100,85,297,383,374
FBgn0000320,eya,2L,-,6527447,6546976,1,1,1,3,3,2,1,0,0
FBgn0029836,CG5928,X,+,6067958,6069264,0,0,0,0,0,0,0,0,0
FBgn0036599,CG13044,3L,-,16302490,16303178,0,0,0,0,0,0,0,0,0
FBgn0045842,yuri,2L,-,15257267,15264692,1572,1392,1346,1479,1527,1620,1038,1333,1122
FBgn0053093,CG33093,3R,-,22530694,22531922,0,0,0,0,0,0,0,0,0
FBgn0027101,Dyrk3,4,-,1225089,1230713,2308,1914,1896,1870,2149,2416,2055,2448,1600
FBgn0039924,PIP4K,4,-,1192419,1196848,2759,2454,2295,2538,2861,3209,3010,3559,2724
FBgn0053993,CG33993,3L,-,5933036,5950658,4,3,1,1,1,1,1,2,1
FBgn0034563,CG15649,2R,-,20972916,20974017,0,0,0,0,0,0,0,0,0
FBgn0040344,Lztr1,X,-,922889,927582,1924,1520,1368,1723,1719,1728,1232,1475,1243
FBgn0034121,CG6262,2R,+,16359730,16363524,0,1,1,0,0,0,0,0,0
FBgn0004463,RpIII128,2R,+,12039041,12042623,1970,1552,1345,1487,1474,1447,1447,1722,1452
FBgn0031515,CG9664,2L,-,3291245,3294706,5,2,1,0,1,0,2,0,1
FBgn0053301,CG33301,2L,+,10049580,10051201,1,1,0,0,0,0,1,0,0
FBgn0030542,CG12481,X,+,14187253,14187841,0,0,1,0,0,0,0,0,2
FBgn0014903,CG14630,X,+,1031496,1033165,270,230,213,269,273,277,219,265,278
FBgn0037046,CG10581,3L,-,21033554,21034203,250,189,216,286,352,363,442,503,515
FBgn0053995,CG33995,2L,+,5043270,5048365,4905,3516,3494,3996,4037,4058,2619,3137,2827
FBgn0034286,dpr13,2R,-,17975122,18007902,1,0,0,0,0,1,0,1,0
FBgn0032955,CG2201,2L,-,21614232,21624080,3449,3094,3063,3340,3381,3789,2129,2769,2072
FBgn0050098,CG30098,2R,-,16354224,16355215,0,0,0,0,0,0,0,0,0
FBgn0032405,firl,2L,-,12063457,12066775,13,15,14,6,11,7,19,25,22
FBgn0029608,CG3091,X,-,2252332,2254197,2216,1949,1781,2257,2418,2280,2432,2700,2657
FBgn0031637,mxt,2L,-,4841482,4847295,1343,1004,1015,1120,1138,1165,787,922,957
FBgn0034139,CG4927,2R,+,16572082,16574154,797,773,760,611,624,649,27,27,29
FBgn0030897,Frq1,X,+,18155369,18174744,2,2,1,0,2,1,0,1,0
FBgn0031945,CG7191,2L,+,7767628,7775033,3,0,2,1,0,1,0,0,0
FBgn0015664,Dref,2L,-,9964147,9967229,4425,3326,3092,3981,4236,4238,3116,4152,3562
FBgn0039592,CG14062,3R,-,28641585,28642891,0,0,0,0,0,0,0,0,0
FBgn0053679,CG33679,2L,+,15058303,15059120,0,1,1,0,2,0,0,0,0
FBgn0053258,CG33258,3L,+,16082551,16083638,2,1,2,4,0,7,5,3,2
FBgn0053544,Vkor,2R,+,16778365,16778994,0,0,0,0,0,0,0,0,0
FBgn0053998,CG33998,2R,+,18738492,18739143,0,1,0,0,1,0,0,0,0
FBgn0054001,CG34001,3L,+,10631079,10634612,85,66,44,107,117,119,110,107,123
FBgn0054002,CG34002,3L,+,17858474,17860482,6,5,6,2,5,4,3,6,5
FBgn0054003,NimB3,2L,-,13967464,13967985,0,0,0,0,0,0,0,0,0
FBgn0040658,CG13516,2R,+,22669145,22670622,1,2,1,1,2,3,0,0,2
FBgn0054005,CG34005,2R,+,18048108,18048909,0,0,0,0,0,1,0,0,0
FBgn0053772,CG33772,3L,-,22651855,22652525,0,0,0,0,0,0,0,0,0
FBgn0053294,CR33294,3R,+,4186963,4196210,52,35,42,24,29,35,36,28,40
FBgn0053773,CG33773,3R,+,31035346,31036124,0,0,0,0,0,0,0,0,0
FBgn0053775,CG33775,2R,-,12564224,12564901,0,0,0,0,0,0,0,0,0
FBgn0053658,CG33658,3R,-,24840509,24841163,1,0,2,0,0,0,1,0,1
FBgn0054006,lncRNA:CR34006,3R,-,27216304,27218184,0,1,0,0,0,0,0,0,0
FBgn0054007,CG34007,2L,+,20495030,20495758,0,0,0,0,0,0,0,1,0
FBgn0054008,CG34008,3R,-,20580683,20581522,80,71,65,95,93,93,66,95,97
FBgn0054010,Glyat,2L,-,8009603,8010652,5,5,5,10,12,9,8,19,8
FBgn0054011,CG34011,2L,+,5716701,5718067,0,0,0,0,0,0,0,0,0
FBgn0054012,CG34012,3L,-,11108820,11109505,0,0,0,2,0,1,0,0,0
FBgn0054015,CG34015,X,-,16447568,16448302,671,593,547,675,784,855,758,831,719
FBgn0054021,CG34021,2R,+,12336890,12337718,0,0,0,0,0,0,0,0,0
FBgn0054024,lncRNA:CR34024,3R,+,25931401,25932016,0,0,0,0,0,0,0,0,0
FBgn0054025,CG34025,3L,-,2959722,2961049,3,3,5,6,4,5,1,1,0
FBgn0054026,CG34026,X,+,9533818,9534625,0,0,0,0,0,0,0,0,0
FBgn0054027,CG34027,3R,-,25103670,25109032,7,10,6,3,3,9,10,6,6
FBgn0054028,CG34028,X,+,9511524,9512162,4,0,0,1,0,2,1,0,3
FBgn0054029,CG34029,2R,-,21970767,21971285,0,1,0,0,0,0,0,0,0
FBgn0054030,CG34030,3L,-,7073476,7075247,0,0,0,0,0,1,0,0,0
FBgn0054031,CG34031,3L,+,23174446,23185750,4,9,11,5,7,12,10,11,17
FBgn0054033,CG34033,2R,+,9820563,9821186,20,16,13,9,6,20,3,3,1
FBgn0054034,CG34034,3R,-,21738345,21739110,290,233,179,250,355,336,22,18,13
FBgn0038156,side-IV,3R,+,13450590,13464184,5,1,2,3,4,1,0,1,1
FBgn0053635,CG33635,2L,-,157836,158664,596,517,433,610,622,711,564,675,558
FBgn0053465,CG33465,2R,-,15819114,15821114,3,1,2,2,4,2,1,1,1
FBgn0053798,CG33798,2R,+,12993897,12994622,0,1,0,0,0,0,0,0,0
FBgn0054038,CG34038,2R,+,25167659,25169855,0,0,0,0,0,0,0,0,0
FBgn0054039,CG34039,3L,+,14560000,14562613,241,204,191,179,224,239,247,253,261
FBgn0054040,CG34040,2R,-,21832501,21833551,0,0,0,0,0,0,0,0,0
FBgn0054041,CG34041,3R,+,30508023,30510146,81,61,63,59,106,90,41,43,36
FBgn0065110,ppk10,2L,-,10450134,10452396,1,0,0,0,0,0,0,0,0
FBgn0054043,CG34043,2L,-,10278951,10280872,0,1,2,0,2,0,0,0,1
FBgn0054044,lncRNA:CR34044,3R,-,13712469,13714204,0,0,0,0,0,0,0,0,0
FBgn0054045,CG34045,2R,+,19330889,19335188,111,109,123,104,128,135,72,92,86
FBgn0054046,lncRNA:CR34046,3R,+,31709275,31709788,0,0,0,0,0,1,0,1,0
FBgn0054047,lncRNA:CR34047,3L,-,5098376,5099795,0,1,0,0,0,0,1,2,0
FBgn0054049,CG34049,2L,-,2264231,2265321,0,0,1,0,0,0,0,0,0
FBgn0054051,CG34051,2L,-,19960069,19961030,0,0,0,0,0,0,0,0,0
FBgn0054052,lncRNA:CR34052,X,-,2321758,2322264,0,0,0,0,0,0,0,0,0
FBgn0054054,CG34054,2R,-,11409810,11410438,2,1,1,1,2,1,0,0,0
FBgn0065108,ppk16,2L,-,9771155,9775030,9,18,9,12,13,9,7,7,11
FBgn0065109,ppk11,2L,-,9771155,9775030,9,18,9,12,13,9,7,7,11
FBgn0054056,CG34056,3L,+,895951,897364,40,25,27,26,33,30,20,12,23
FBgn0054057,CG34057,3L,+,897380,898772,7,6,6,8,6,7,7,6,10
FBgn0260453,CG17140,2L,-,10843014,10845664,1,5,7,2,2,3,6,4,4
FBgn0260454,CG17139,2L,-,10843014,10845664,1,5,7,2,2,3,6,4,4
FBgn0052529,Hers,X,+,19866146,19908108,2806,2011,1873,2147,2053,2120,1216,1484,1368
FBgn0013696,mt:tRNA:Ile-GAT,mitochondrion_genome,+,1,65,8,2,3,6,5,6,14,9,7
FBgn0013703,mt:tRNA:Gln-TTG,mitochondrion_genome,-,97,165,4,2,1,1,4,1,3,7,2
FBgn0013700,mt:tRNA:Met-CAT,mitochondrion_genome,+,171,239,5,5,2,6,8,17,15,7,16
FBgn0013680,mt:ND2,mitochondrion_genome,+,240,1263,14299,9304,7747,7244,10623,11146,17803,15740,11532
FBgn0013709,mt:tRNA:Trp-TCA,mitochondrion_genome,+,1264,1329,133,74,48,141,164,157,296,166,169
FBgn0013690,mt:tRNA:Cys-GCA,mitochondrion_genome,-,1322,1383,22,17,8,33,54,47,62,41,36
FBgn0013710,mt:tRNA:Tyr-GTA,mitochondrion_genome,-,1403,1468,30,17,14,35,41,50,67,39,43
FBgn0013674,mt:CoI,mitochondrion_genome,+,1474,3009,331231,233785,209853,181769,226734,240043,307938,276919,234187
FBgn0013699,mt:tRNA:Leu-TAA,mitochondrion_genome,+,3012,3077,36,25,28,26,62,64,88,62,73
FBgn0013675,mt:CoII,mitochondrion_genome,+,3083,3767,145123,102837,89379,68676,93799,97506,133140,107177,100110
FBgn0013697,mt:tRNA:Lys-CTT,mitochondrion_genome,+,3768,3838,27,15,17,70,71,66,111,97,69
FBgn0013691,mt:tRNA:Asp-GTC,mitochondrion_genome,+,3840,3906,2,2,0,4,7,4,5,8,8
FBgn0013673,mt:ATPase8,mitochondrion_genome,+,3907,4068,9348,3160,2183,3567,6641,8354,7752,11232,9124
FBgn0013672,mt:ATPase6,mitochondrion_genome,+,4062,4736,79686,51910,46311,51904,74571,79997,116503,105012,90591
FBgn0013676,mt:CoIII,mitochondrion_genome,+,4736,5524,249807,172817,159391,122869,150642,163907,207972,186079,171736
FBgn0013694,mt:tRNA:Gly-TCC,mitochondrion_genome,+,5543,5607,17,11,7,13,19,19,37,26,21
FBgn0013681,mt:ND3,mitochondrion_genome,+,5608,5961,20543,15170,11512,10395,15250,14684,27356,21613,19550
FBgn0013689,mt:tRNA:Ala-TGC,mitochondrion_genome,+,5983,6047,134,99,88,116,178,139,554,400,363
FBgn0013704,mt:tRNA:Arg-TCG,mitochondrion_genome,+,6062,6125,33,24,10,42,54,43,148,106,102
FBgn0013701,mt:tRNA:Asn-GTT,mitochondrion_genome,+,6126,6190,5,2,3,8,8,8,22,6,8
FBgn0013705,mt:tRNA:Ser-GCT,mitochondrion_genome,+,6191,6258,0,1,0,1,2,3,8,4,3
FBgn0013692,mt:tRNA:Glu-TTC,mitochondrion_genome,+,6259,6325,0,0,0,0,0,0,0,0,0
FBgn0013693,mt:tRNA:Phe-GAA,mitochondrion_genome,-,6344,6408,1,0,2,1,5,1,1,3,2
FBgn0013684,mt:ND5,mitochondrion_genome,-,6409,8125,107552,72951,59636,51582,76545,80168,114222,89662,73009
FBgn0013695,mt:tRNA:His-GTG,mitochondrion_genome,-,8141,8206,0,1,0,0,0,3,0,0,1
FBgn0013683,mt:ND4L,mitochondrion_genome,-,9545,9835,5194,3285,2656,2765,4079,4449,4933,4520,3095
FBgn0013707,mt:tRNA:Thr-TGT,mitochondrion_genome,+,9838,9903,5,2,6,11,16,19,10,9,11
FBgn0013702,mt:tRNA:Pro-TGG,mitochondrion_genome,-,9904,9964,21,12,9,15,27,20,18,17,12
FBgn0013685,mt:ND6,mitochondrion_genome,+,9971,10495,526,251,212,373,538,682,422,191,382
FBgn0013678,mt:Cyt-b,mitochondrion_genome,+,10499,11635,209819,147409,127031,111754,157082,160516,196917,162735,133469
FBgn0013706,mt:tRNA:Ser-TGA,mitochondrion_genome,+,11638,11703,0,1,0,1,0,0,0,1,0
FBgn0013679,mt:ND1,mitochondrion_genome,-,11721,12659,37616,25829,22528,20113,27478,30065,52136,43174,34645
FBgn0013698,mt:tRNA:Leu-TAG,mitochondrion_genome,-,12670,12734,11,6,5,6,15,20,33,28,17
FBgn0013686,mt:lrRNA,mitochondrion_genome,-,12735,14058,1043931,753459,640099,477968,669768,663711,1309700,858969,896718
FBgn0013708,mt:tRNA:Val-TAC,mitochondrion_genome,-,14058,14130,0,3,3,3,3,6,4,5,4
FBgn0013688,mt:srRNA,mitochondrion_genome,-,14131,14916,3534,2387,1833,1794,2497,2656,5694,4233,3966
FBgn0041004,CG17715,2L,+,22844220,22854541,5172,3943,3606,3992,4691,4998,4357,4825,3804
FBgn0058191,CG40191,2R,+,1264140,1267747,5105,3893,3430,3895,4652,4942,4393,4657,3568
FBgn0040011,Slmap,2L,+,22579072,22585843,12296,10210,9514,10039,11039,12177,8373,11453,7699
FBgn0040009,CG17490,2L,+,22537668,22540597,872,718,810,910,994,1095,1084,1503,1082
FBgn0039958,CG12567,2L,-,23161122,23174484,7756,6209,5395,6884,8494,8727,7021,7973,5419
FBgn0040038,klhl10,Unmapped_Scaffold_8_D1580_D1567,+,53442,85529,9,4,3,6,4,7,2,6,2
FBgn0058006,CG40006,2L,-,22622417,22756349,544,469,443,730,819,898,502,604,388
FBgn0000384,cta,2L,+,22981816,22992951,6388,5362,4933,6001,6855,7457,4888,5724,4179
FBgn0058005,CR40005,2L,-,22949038,22950476,1693,1456,1243,1646,1923,2065,1237,1518,1059
FBgn0039966,Rab21,X,-,23012140,23013409,712,553,519,525,564,541,459,481,658
FBgn0025837,CG17636,X,-,124370,126714,0,0,0,0,0,0,0,0,0
FBgn0025836,RhoGAP1A,X,+,127449,140340,65,62,37,51,35,39,8,9,2
FBgn0025835,CG17707,X,-,142731,148426,3,7,3,4,1,2,0,1,0
FBgn0003559,su(f),X,+,23096771,23101431,2807,2234,2076,2453,2395,2483,1876,2624,2228
FBgn0040514,CG17169,X,+,23084672,23085536,5,0,2,2,4,3,0,1,0
FBgn0039943,CG17168,X,+,23082738,23084576,1111,1003,977,1126,1088,1106,975,1135,1293
FBgn0039942,CG17163,X,-,23080759,23082709,211,179,179,210,220,223,237,276,218
FBgn0039941,CG17167,X,+,23068301,23081144,26,21,17,20,17,18,15,13,19
FBgn0040031,CG12061,X,+,23036066,23047678,0,0,0,0,0,0,0,0,0
FBgn0039965,Coa7,X,+,23013495,23016586,2247,1776,1653,2199,2341,2519,2340,2777,2543
FBgn0063670,CG40228,3L,-,27082091,27083906,1776,1518,1223,1300,1783,1833,2093,1763,1584
FBgn0028697,RpL15,3L,+,27267255,27268445,63484,52356,48872,44192,50799,51114,49814,54422,50249
FBgn0058002,ND-AGGG,3L,+,24976254,24977118,2140,1574,1264,1631,2027,2175,2471,2252,2019
FBgn0037549,CG7878,3R,+,8122725,8125273,9476,7479,7020,7486,7707,8107,6490,8564,7318
FBgn0040022,Set1,3L,+,25107594,25115180,5477,4573,4528,4446,4755,5304,3622,5241,3028
FBgn0058160,CG40160,3L,+,26215815,26229433,17,19,24,13,19,22,9,10,10
FBgn0040056,CG17698,3L,+,23737960,23749058,2239,1671,1647,1801,2042,2170,1422,1694,1254
FBgn0039955,CG41099,3R,+,3846729,3868401,5093,4046,3840,5185,5501,6367,4522,5842,3673
FBgn0040045,CR12460,3L,+,24534090,24535468,16,21,18,13,19,17,29,37,52
FBgn0058198,CG40198,3R,-,4160610,4162235,2,2,2,8,1,1,4,2,1
FBgn0058298,CG40298,3L,+,23726829,23727989,2,2,0,2,0,3,1,2,1
FBgn0083936,Acp54A1,2R,+,17133445,17133750,0,0,0,0,0,0,0,0,0
FBgn0083992,Mkp,3L,-,182522,184540,1537,1293,1229,1472,1432,1490,1217,1517,1296
FBgn0260451,CG14042,2L,+,5037709,5040818,0,0,1,1,0,0,0,0,0
FBgn0034389,Mctp,2R,+,18761758,18774824,1092,884,942,1008,1008,1047,451,620,471
FBgn0083938,BG642163,2L,+,4641296,4642872,0,0,0,0,0,0,0,0,0
FBgn0083940,RhoU,X,+,10086527,10148876,111,97,80,190,187,229,135,216,155
FBgn0083941,CG34105,2R,-,23749318,23749891,0,0,0,0,0,0,0,0,0
FBgn0083942,CG34106,2L,+,17131024,17173118,0,0,0,0,0,0,0,0,0
FBgn0083943,CG34107,3R,+,10224909,10225587,0,0,0,0,0,0,0,0,0
FBgn0083945,CG34109,2L,+,10094088,10125736,0,1,0,0,0,0,1,0,0
FBgn0083946,lobo,3R,-,25169565,25193776,0,0,0,0,0,0,0,0,0
FBgn0083949,side-III,3R,-,5862865,5959555,0,0,0,0,2,0,0,0,0
FBgn0083950,side-VI,3R,+,10972381,11050175,0,0,2,1,0,0,0,1,0
FBgn0083951,CG34115,2R,+,20975488,20976934,0,0,0,0,0,0,0,0,0
FBgn0083952,CG34116,3L,-,19805241,19806036,117,86,78,105,126,118,150,137,176
FBgn0083953,CG34117,3R,-,9399570,9400053,1082,742,619,791,900,747,993,857,1403
FBgn0083956,CG34120,X,+,21123634,21140951,2,3,0,0,0,0,0,1,0
FBgn0083960,CG34124,2L,+,4958411,4965430,4,4,3,3,3,2,4,4,5
FBgn0083961,CG34125,2L,+,4965673,4966399,531,382,374,443,448,322,465,347,759
FBgn0083962,CG34126,2L,+,4981614,4992702,1106,947,830,887,928,890,778,969,866
FBgn0083963,Nlg3,3R,-,7570281,7639434,0,0,0,0,0,0,0,0,0
FBgn0083965,CG34129,3R,-,26190234,26191205,0,0,0,0,0,1,0,0,0
FBgn0083966,CG34130,3R,-,26189004,26189977,0,1,1,0,0,0,0,0,1
FBgn0083967,Muted,3R,+,22362620,22364580,1460,1115,1161,1305,1299,1330,1309,1577,1541
FBgn0083968,CG34132,2L,+,7885503,7886109,797,663,505,847,1035,1027,1208,1035,998
FBgn0083969,CG34133,3R,+,29869365,29875159,2504,2168,2063,2340,2377,2355,1697,2271,1695
FBgn0083970,CG34134,2L,-,8190297,8190781,52,32,37,25,22,27,28,22,35
FBgn0083971,CG34135,3R,-,8749206,8768191,15,9,10,8,12,14,5,6,11
FBgn0083972,CG34136,2L,+,21096922,21098932,5,6,3,4,3,7,1,2,0
FBgn0083973,dunk,2L,+,22151623,22152640,17,19,29,21,22,16,22,22,24
FBgn0083974,CG34138,3R,+,19634949,19635879,11,8,4,6,6,4,2,1,0
FBgn0083975,Nlg4,3R,+,20204809,20245473,0,0,1,1,1,0,0,1,0
FBgn0083976,CG34140,3L,-,182522,184424,1531,1284,1218,1461,1422,1477,1206,1509,1291
FBgn0083977,CG34141,2R,-,9260278,9263971,26,21,15,14,27,22,16,22,24
FBgn0083978,CG17672,3L,+,13028962,13036504,5,5,7,0,5,0,1,1,1
FBgn0083979,Ir10a,X,-,11308533,11311208,0,0,0,0,0,0,0,0,0
FBgn0083981,RunxA,X,-,20590252,20623773,5,5,6,8,8,9,4,8,6
FBgn0083983,mRpL34,2R,+,16098948,16099337,480,394,325,433,520,439,643,515,625
FBgn0083984,CG34148,3R,-,21877870,21878686,308,306,300,349,340,371,445,540,451
FBgn0083985,CG34149,3R,+,22380128,22381253,109,78,82,87,102,90,96,130,138
FBgn0083986,CG34150,3R,+,24814262,24814930,394,273,252,297,371,363,507,487,438
FBgn0083987,snRNA:U11,3L,-,3893056,3893330,7,5,6,1,2,4,6,3,10
FBgn0083988,snoRNA:Me28S-C3420a,2R,-,12199662,12199752,23,13,11,7,17,15,12,15,8
FBgn0083989,snoRNA:Me28S-C3420b,2R,-,12199183,12199273,7,4,2,3,3,3,6,13,8
FBgn0083990,lncRNA:sphinx,4,+,975168,977261,1,1,0,3,0,3,4,7,6
FBgn0083991,CG34155,3R,-,30554554,30560199,14,8,5,7,14,11,16,21,11
